423,0.5,0.0,0.1,0.0,0.0,0.3,2.4
424,6.7,0.8,1.1,0.5,1.1,2.8,8.0
425,3.1,4.5,1.7,1.2,0.1,1.4,6.1
426,3.1,0.9,0.7,0.8,0.3,2.0,11.0
427,6.9,1.5,1.1,0.6,1.1,2.5,8.6
428,4.0,0.4,0.6,0.4,0.5,2.0,3.4
429,1.9,1.0,0.4,0.5,0.2,0.8,2.9
430,4.2,0.8,1.0,0.5,0.8,1.7,8.7
431,2.5,0.8,0.6,0.7,0.3,1.6,9.9
432,1.6,0.9,0.5,0.2,0.0,0.6,1.8
433,4.5,1.4,0.9,1.1,0.5,1.5,6.4
434,9.0,1.9,1.9,1.5,0.5,2.5,15.1
435,0.5,0.0,0.0,0.0,0.0,1.0,3.0
436,5.1,0.6,1.0,0.5,0.5,1.6,4.3
437,3.3,0.8,0.7,0.6,0.3,2.0,5.6
438,1.3,0.2,0.7,0.1,0.2,1.6,2.0
439,7.3,2.7,1.5,0.8,1.3,2.0,8.6
440,2.2,3.2,1.3,0.6,0.0,1.4,5.1
441,1.7,1.0,0.5,0.4,0.1,0.9,6.4
442,4.4,0.4,0.9,0.3,0.8,2.1,6.3
443,6.7,2.2,1.4,0.9,0.5,2.0,14.7
444,2.3,2.6,1.0,1.1,0.1,2.1,8.7
445,4.6,1.1,1.2,1.7,0.3,2.7,8.4
446,2.4,5.3,1.8,0.8,0.2,1.6,11.9
447,3.1,1.0,0.8,0.3,0.3,1.6,5.3
448,2.6,2.5,3.6,0.4,0.0,1.4,8.4
449,4.5,2.3,1.4,2.0,0.3,2.2,12.7
450,5.7,1.1,1.0,0.7,0.5,2.1,5.9
451,1.8,2.3,1.3,0.5,0.1,1.3,10.6
452,3.7,0.7,0.8,0.3,0.2,1.4,6.1
453,9.0,0.8,0.7,0.5,0.6,2.5,7.8
454,1.3,0.5,0.6,0.3,0.1,0.9,5.6
455,1.8,3.6,1.4,0.8,0.1,1.3,5.7
456,1.6,2.1,1.0,0.5,0.0,1.4,4.5
457,2.0,0.2,0.3,0.3,0.2,1.3,2.4
458,3.0,2.2,1.3,0.7,0.4,1.8,8.7
459,3.0,0.5,0.8,0.2,0.4,1.6,6.1
460,5.2,6.6,2.9,1.3,0.3,2.6,15.2
461,8.7,1.0,1.4,0.5,0.7,2.2,7.2
462,1.3,2.9,0.9,0.8,0.1,0.9,4.2
463,2.0,0.4,0.1,0.1,0.1,0.7,1.6
464,4.8,3.9,2.1,1.6,0.8,2.4,16.0
465,2.4,0.9,0.6,0.6,0.3,1.7,6.6
466,1.9,0.3,0.5,0.1,0.5,0.7,2.3
